Rank,Name,Minimum Net Worth,Average,Maximum Net Worth,Chamber
384,David Cicilline (D-RI),"-$732,995","$48,501","$829,998",House
385,Todd Rokita (R-Ind),"-$1,349,941","$35,525","$1,420,991",House
386,Chris Smith (R-NJ),"-$40,416","$34,583","$109,583",House
387,Debbie Stabenow (D-Mich),"$15,001","$32,500","$50,000",Senate
388,Mia Love (R-Utah),"-$330,986","$27,006","$384,998",House
389,John Faso (R-NY),"-$320,983","$17,006","$354,996",House
390,Tim Walz (D-Minn),"-$437,992","$13,502","$464,997",House
391,John Lewis (D-Ga),"$1,005","$10,002","$19,000",House
392,Rob Bishop (R-Utah),"-$33,998","$8,000","$49,999",House
393,Adriano Espaillat (D-NY),"$1,001","$8,000","$15,000",House
394,Paul Tonko (D-NY),"$1,001","$8,000","$15,000",House
395,Ed Perlmutter (D-Colo),"-$378,967","$7,016","$392,999",House
396,Morgan Griffith (R-Va),"-$417,993","$1,002","$419,998",House
397,Bill Keating (D-Mass),$0,$0,$0,House
398,Kristi Noem (R-SD),$0,$0,$0,House
399,Tom Marino (R-Pa),$0,$0,$0,House
400,Steven Daines (R-Mont),$0,$0,$0,Senate
401,Elizabeth Esty (D-Conn),$0,$0,$0,House
402,Ted Yoho (R-Fla),$0,$0,$0,House
403,Tom Cotton (R-Ark),$0,$0,$0,Senate
404,Tony Cardenas (D-Calif),$0,$0,$0,House
405,Marc Veasey (D-Texas),$0,$0,$0,House
406,Alex Mooney (R-WVa),$0,$0,$0,House
407,Rod Blum (R-Iowa),$0,$0,$0,House
408,Richard Hudson (R-NC),$0,$0,$0,House
409,Cedric Richmond (D-La),$0,$0,$0,House
410,Frederica Wilson (D-Fla),$0,$0,$0,House
411,Chuck Fleischmann (R-Tenn),$0,$0,$0,House
412,Rick Crawford (R-Ark),$0,$0,$0,House
413,Paul Gosar (R-Ariz),$0,$0,$0,House
414,Ann Kuster (D-NH),$0,$0,$0,House
415,Richard Blumenthal (D-Conn),$0,$0,$0,Senate
416,Andy Barr (R-Ky),$0,$0,$0,House
417,Jaime Herrera Beutler (R-Wash),$0,$0,$0,House
418,Paul Cook (R-Calif),$0,$0,$0,House
419,Joe Kennedy III (D-Mass),$0,$0,$0,House
420,Katherine Clark (D-Mass),$0,$0,$0,House
421,Brendan Boyle (D-Pa),$0,$0,$0,House
422,Mark Walker (R-NC),$0,$0,$0,House
423,David Young (R-Iowa),$0,$0,$0,House
424,Elise Stefanik (R-NY),$0,$0,$0,House
425,Evan Jenkins (R-WVa),$0,$0,$0,House
426,Dave Trott (R-Mich),$0,$0,$0,House
427,Tom Emmer (R-Minn),$0,$0,$0,House
428,Bonnie Coleman (D-NJ),$0,$0,$0,House
429,Steven Russell (R-Okla),$0,$0,$0,House
430,Dave Brat (R-Va),$0,$0,$0,House
431,Don Norcross (D-NJ),$0,$0,$0,House
432,Mike Bishop (R-Mich),$0,$0,$0,House
433,Dan Newhouse (R-Wash),$0,$0,$0,House
434,Vernon Buchanan (R-Fla),$0,$0,$0,House
435,Hank Johnson (D-Ga),$0,$0,$0,House
436,Gus Bilirakis (R-Fla),$0,$0,$0,House
437,Ben R Lujan (D-NM),$0,$0,$0,House
438,Phil Roe (R-Tenn),$0,$0,$0,House
439,Douglas L Lamborn (R-Colo),$0,$0,$0,House
440,Tom Rooney (R-Fla),$0,$0,$0,House
441,Duncan D Hunter (R-Calif),$0,$0,$0,House
442,Raul M Grijalva (D-Ariz),$0,$0,$0,House
443,Michael Burgess (R-Texas),$0,$0,$0,House
444,Michael McCaul (R-Texas),$0,$0,$0,House
445,Charlie Dent (R-Pa),$0,$0,$0,House
446,Debbie Wasserman Schultz (D-Fla),$0,$0,$0,House
447,Louis B Gohmert Jr. (R-Texas),$0,$0,$0,House
448,Mike Conaway (R-Texas),$0,$0,$0,House
449,John Culberson (R-Texas),$0,$0,$0,House
450,Xavier Becerra (D-Calif),$0,$0,$0,House
451,William L Clay Jr. (D-Mo),$0,$0,$0,House
452,Mike D Rogers (R-Ala),$0,$0,$0,House
453,John Boozman (R-Ark),$0,$0,$0,Senate
454,Rick Nolan (D-Minn),$0,$0,$0,House
455,Chris Van Hollen (D-Md),$0,$0,$0,Senate
456,Bobby Scott (D-Va),$0,$0,$0,House
457,Richard Burr (R-NC),$0,$0,$0,Senate
458,Lois J Frankel (D-Fla),$0,$0,$0,House
459,John Conyers Jr. (D-Mich),$0,$0,$0,House
460,Hal Rogers (R-Ky),$0,$0,$0,House
461,John J Duncan Jr. (R-Tenn),$0,$0,$0,House
462,Ed Markey (D-Mass),$0,$0,$0,Senate
463,Rodney Frelinghuysen (R-NJ),$0,$0,$0,House
464,Grace Napolitano (D-Calif),$0,$0,$0,House
465,Anna Eshoo (D-Calif),$0,$0,$0,House
466,Dianne Feinstein (D-Calif),$0,$0,$0,Senate
467,Jan Schakowsky (D-Ill),$0,$0,$0,House
468,Dick Durbin (D-Ill),$0,$0,$0,Senate
469,F James Sensenbrenner Jr. (R-Wis),$0,$0,$0,House
470,James M Inhofe (R-Okla),$0,$0,$0,Senate
471,Sheila Jackson Lee (D-Texas),$0,$0,$0,House
472,Gene Green (D-Texas),$0,$0,$0,House
473,Adam Smith (D-Wash),"-$314,988","-$1,995","$310,998",House
474,Ruben Kihuen (D-Nev),"-$13,999","-$4,499","$5,000",House
475,Mark Amodei (R-Nev),"-$297,995","-$8,998","$279,998",House
476,Sam Johnson (R-Texas),"-$82,997","-$16,499","$49,998",House
477,Barry Loudermilk (R-Ga),"-$82,997","-$26,499","$29,999",House
478,Eliot L Engel (D-NY),"-$182,995","-$31,498","$119,999",House
479,Gwen Moore (D-Wis),"-$50,000","-$32,500","-$15,001",House
480,Kyrsten Sinema (D-Ariz),"-$50,000","-$32,500","-$15,001",House
481,Eric Swalwell (D-Calif),"-$113,998","-$59,499","-$5,001",House
482,Scott Desjarlais (R-Tenn),"-$383,988","-$61,996","$259,995",House
483,Karen Bass (D-Calif),"-$434,997","-$67,499","$299,998",House
484,Joaquin Castro (D-Texas),"-$112,998","-$71,499","-$30,001",House
485,Bill Johnson (R-Ohio),"-$691,970","-$72,486","$546,998",House
486,Randy Hultgren (R-Ill),"-$199,999","-$100,000",-$1,House
487,Albio Sires (D-NJ),"-$268,995","-$101,498","$65,998",House
488,Rob Woodall (R-Ga),"-$379,992","-$101,997","$175,998",House
489,Stacey Plaskett (D-VI),"-$150,000","-$107,501","-$65,002",House
490,Tom Reed (R-NY),"-$497,995","-$108,998","$279,998",House
491,Darren Soto (D-Fla),"-$391,984","-$113,494","$164,996",House
492,Rick Larsen (D-Wash),"-$439,981","-$114,991","$209,998",House
493,Brian Fitzpatrick (R-Pa),"-$664,998","-$119,500","$425,997",House
494,Doug Collins (R-Ga),"-$847,987","-$121,495","$604,997",House
495,Sanford Bishop (D-Ga),"-$362,994","-$128,499","$105,996",House
496,Brian M Higgins (D-NY),"-$244,995","-$134,998","-$25,001",House
497,Mike Bost (R-Ill),"-$536,991","-$145,996","$244,998",House
498,Keith Ellison (D-Minn),"-$246,994","-$149,497","-$52,001",House
499,Kathleen Rice (D-NY),"-$315,994","-$152,998","$9,998",House
500,Patrick McHenry (R-NC),"-$770,986","-$162,495","$445,996",House
501,Jerrold Nadler (D-NY),"-$261,997","-$163,499","-$65,001",House
502,Carol Shea-Porter (D-NH),"-$248,999","-$167,000","-$85,001",House
503,James Bridenstine (R-Okla),"-$419,997","-$167,499","$84,998",House
504,Patrick Meehan (R-Pa),"-$444,985","-$176,993","$90,999",House
505,Steve Womack (R-Ark),"-$544,992","-$184,997","$174,998",House
506,Brian Mast (R-Fla),"-$415,993","-$202,997","$9,999",House
507,Terri A Sewell (D-Ala),"-$568,987","-$219,495","$129,997",House
508,Anthony Brown (D-Md),"-$418,996","-$226,998","-$35,001",House
509,Joni Ernst (R-Iowa),"-$778,975","-$244,488","$289,998",Senate
510,Tom Garrett (R-Va),"-$499,999","-$265,001","-$30,003",House
511,Ruben Gallego (D-Ariz),"-$526,990","-$278,496","-$30,002",House
512,Marsha Blackburn (R-Tenn),"-$681,986","-$280,994","$119,997",House
513,Barbara Lee (D-Calif),"-$659,983","-$285,993","$87,997",House
514,Jody B Hice (R-Ga),"-$502,995","-$293,998","-$85,002",House
515,Mario Diaz-Balart (R-Fla),"-$689,975","-$328,988","$31,998",House
516,Salud Carbajal (D-Calif),"-$612,991","-$361,497","-$110,003",House
517,Mike Quigley (D-Ill),"-$564,999","-$362,501","-$160,003",House
518,Mark Pocan (D-Wis),"-$799,998","-$375,000","$49,997",House
519,Sean P Duffy (R-Wis),"-$876,988","-$384,996","$106,996",House
520,Tom McClintock (R-Calif),"-$580,995","-$385,498","-$190,002",House
521,Jason Smith (R-Mo),"-$2,088,971","-$410,991","$1,266,989",House
522,Betty McCollum (D-Minn),"-$710,989","-$412,995","-$115,002",House
523,Gregory W Meeks (D-NY),"-$565,000","-$420,001","-$275,002",House
524,John Katko (R-NY),"-$646,997","-$423,501","-$200,005",House
525,James E Clyburn (D-SC),"-$902,991","-$460,497","-$18,003",House
526,Lucille Roybal-Allard (D-Calif),"-$1,537,991","-$461,498","$614,995",House
527,Ed Royce (R-Calif),"-$1,324,982","-$499,492","$325,997",House
528,Chris Stewart (R-Utah),"-$998,997","-$521,999","-$45,002",House
529,Jimmy Panetta (D-Calif),"-$1,019,974","-$533,988","-$48,002",House
530,Ron DeSantis (R-Fla),"-$796,996","-$538,499","-$280,003",House
531,Adrian Smith (R-Neb),"-$1,079,985","-$547,494","-$15,004",House
532,Dave Reichert (R-Wash),"-$1,203,984","-$556,493","$90,998",House
533,Tulsi Gabbard (D-Hawaii),"-$897,993","-$556,997","-$216,001",House
534,John Kline (R-Minn),"-$1,174,973","-$581,988","$10,997",House
535,Steve Scalise (R-La),"-$800,000","-$582,501","-$365,003",House
536,Andre Carson (D-Ind),"-$826,997","-$583,500","-$340,003",House
537,Brian Schatz (D-Hawaii),"-$992,985","-$586,993","-$181,002",Senate
538,Pete Aguilar (D-Calif),"-$963,992","-$636,997","-$310,002",House
539,Dana Rohrabacher (R-Calif),"-$1,049,999","-$672,501","-$295,004",House
540,Seth Moulton (D-Mass),"-$1,082,980","-$677,491","-$272,003",House
541,Mark Desaulnier (D-Calif),"-$1,146,996","-$725,999","-$305,003",House
542,Norma Torres (D-Calif),"-$1,333,995","-$783,499","-$233,003",House
543,Christopher S Murphy (D-Conn),"-$1,497,989","-$961,496","-$425,004",Senate
544,Raul Labrador (R-Idaho),"-$1,567,988","-$1,061,496","-$555,005",House
545,Lou Barletta (R-Pa),"-$4,548,937","-$1,210,971","$2,126,995",House
546,Bill Cassidy (R-La),"-$2,000,000","-$1,500,001","-$1,000,002",Senate
547,Robert Pittenger (R-NC),"-$8,258,964","-$2,158,983","$3,940,997",House
548,Val Demings (D-Fla),"-$4,531,992","-$2,175,997","$179,998",House
549,Thad Cochran (R-Miss),"-$3,000,000","-$2,250,002","-$1,500,004",Senate
550,Dennis Ross (R-Fla),"-$8,899,998","-$2,522,502","$3,854,994",House
551,Emanuel Cleaver (D-Mo),"-$5,073,988","-$2,541,995","-$10,003",House
552,Alcee L Hastings (D-Fla),"-$7,848,999","-$5,107,003","-$2,365,007",House
553,David Valadao (R-Calif),"-$94,149,998","-$51,815,006","-$9,480,015",House
